,tsne1,tsne2,tsne_clusters,soundpath
434,8.060233,-4.5777993,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_492_19700101_122640_short.WAV
435,7.6420794,-4.3980203,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_493_19700101_122640_short.WAV
436,2.1420379,-5.5928745,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_494_19700101_122640_short.WAV
437,1.2108425,-5.7882233,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_495_19700101_122640_short.WAV
438,1.6039054,-5.3135934,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_496_19700101_122640_short.WAV
439,1.4691966,-4.5647783,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_497_19700101_122640_short.WAV
440,1.0702561,-4.0743256,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_498_19700101_122640_short.WAV
441,-0.21136479,-0.73898137,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_499_19700101_122640_short.WAV
442,-7.971071,8.361004,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_49_19700101_122640_short.WAV
443,-8.502474,10.680525,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_4_19700101_122640_short.WAV
444,0.80587816,-3.6212857,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_500_19700101_122640_short.WAV
445,1.3421098,-4.46171,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_501_19700101_122640_short.WAV
446,0.9749034,-4.9223704,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_502_19700101_122640_short.WAV
447,1.4469876,-4.8818145,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_503_19700101_122640_short.WAV
448,5.3496046,-2.3880165,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_504_19700101_122640_short.WAV
449,2.193508,-4.728822,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_505_19700101_122640_short.WAV
450,2.5890012,-4.6915803,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_506_19700101_122640_short.WAV
451,5.612534,-4.9771085,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_507_19700101_122640_short.WAV
452,5.9164014,-5.2406898,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_508_19700101_122640_short.WAV
453,5.624169,-4.2656446,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_509_19700101_122640_short.WAV
454,-7.884636,8.630316,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_50_19700101_122640_short.WAV
455,5.7378035,-2.2441893,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_510_19700101_122640_short.WAV
456,3.0696447,-4.3131733,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_511_19700101_122640_short.WAV
457,3.449685,-4.1837025,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_512_19700101_122640_short.WAV
458,4.0102215,-3.835643,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_513_19700101_122640_short.WAV
459,3.6925273,-3.5343895,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_514_19700101_122640_short.WAV
460,5.207665,-3.188011,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_515_19700101_122640_short.WAV
461,5.43881,-4.401446,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_516_19700101_122640_short.WAV
462,6.806192,-1.2797623,0,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_517_19700101_122640_short.WAV
463,6.8095093,-1.7774144,0,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_518_19700101_122640_short.WAV
464,6.4018474,-1.8543482,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_519_19700101_122640_short.WAV
465,-8.184129,8.718831,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_51_19700101_122640_short.WAV
466,7.864667,-2.884242,0,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_520_19700101_122640_short.WAV
467,8.568449,-1.8390312,0,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_521_19700101_122640_short.WAV
468,8.603903,-2.473254,0,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_522_19700101_122640_short.WAV
469,9.1197405,-2.6752362,0,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_523_19700101_122640_short.WAV
470,8.290107,-2.9202688,0,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_524_19700101_122640_short.WAV
471,1.5680642,-3.7610276,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_525_19700101_122640_short.WAV
472,2.036265,-3.706992,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_526_19700101_122640_short.WAV
473,0.38919654,-4.714661,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_527_19700101_122640_short.WAV
474,3.003345,-2.623725,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_528_19700101_122640_short.WAV
475,0.4913095,-4.3663473,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_529_19700101_122640_short.WAV
476,-7.144857,9.626779,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_52_19700101_122640_short.WAV
477,0.96675557,-3.742205,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_530_19700101_122640_short.WAV
478,-0.3749899,-3.0008833,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_531_19700101_122640_short.WAV
479,0.47543702,-3.9475405,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_532_19700101_122640_short.WAV
480,0.099418715,-3.1672034,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_533_19700101_122640_short.WAV
481,-0.6709312,1.0805566,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_534_19700101_122640_short.WAV
482,-0.17896023,-3.7688782,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_535_19700101_122640_short.WAV
483,-1.069424,0.9443402,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_536_19700101_122640_short.WAV
484,-0.70339096,-2.4915328,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_537_19700101_122640_short.WAV
485,-1.3577715,1.4668909,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_538_19700101_122640_short.WAV
486,-0.5733843,-2.5804868,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_539_19700101_122640_short.WAV
487,-7.041542,9.697922,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_53_19700101_122640_short.WAV
488,-0.59064066,-2.3396168,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_540_19700101_122640_short.WAV
489,-1.6211796,0.5638452,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_541_19700101_122640_short.WAV
490,-0.7794022,-2.4534698,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_542_19700101_122640_short.WAV
491,-0.6582881,-2.61685,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_543_19700101_122640_short.WAV
492,-0.77689403,-2.2958987,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_544_19700101_122640_short.WAV
493,-1.9707844,1.4755216,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_545_19700101_122640_short.WAV
494,-2.0647771,0.21445888,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_546_19700101_122640_short.WAV
495,-2.1596277,1.3964024,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_547_19700101_122640_short.WAV
496,-2.5378962,2.5015204,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_548_19700101_122640_short.WAV
497,-2.003532,0.976017,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_549_19700101_122640_short.WAV
498,-7.25055,9.788059,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_54_19700101_122640_short.WAV
499,-1.6200372,1.7632024,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_550_19700101_122640_short.WAV
500,-3.9842384,3.459109,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_551_19700101_122640_short.WAV
501,-3.854542,3.318278,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_552_19700101_122640_short.WAV
502,-2.1154368,0.8442766,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_553_19700101_122640_short.WAV
503,-2.0072768,-0.093593635,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_554_19700101_122640_short.WAV
504,-2.35472,2.1612275,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_555_19700101_122640_short.WAV
505,-1.9714289,2.0299325,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_556_19700101_122640_short.WAV
506,-2.5366457,2.34018,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_557_19700101_122640_short.WAV
507,-4.419087,2.2974577,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_558_19700101_122640_short.WAV
508,-2.0304978,1.32473,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_559_19700101_122640_short.WAV
509,-7.1617904,9.707531,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_55_19700101_122640_short.WAV
510,-1.5873666,2.1647577,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_560_19700101_122640_short.WAV
511,-1.502718,2.584324,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_561_19700101_122640_short.WAV
512,-2.3975925,0.040203232,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_562_19700101_122640_short.WAV
513,-6.0976467,8.474299,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_563_19700101_122640_short.WAV
514,-4.9324064,2.5869565,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_564_19700101_122640_short.WAV
515,-5.892264,2.4031322,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_565_19700101_122640_short.WAV
516,-5.285484,2.818169,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_566_19700101_122640_short.WAV
517,-5.102311,2.5479066,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_567_19700101_122640_short.WAV
518,-4.812452,2.5856545,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_568_19700101_122640_short.WAV
519,-3.4360695,1.4323887,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_569_19700101_122640_short.WAV
520,-7.131278,9.535112,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_56_19700101_122640_short.WAV
521,-2.3407116,1.5335783,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_570_19700101_122640_short.WAV
522,-2.9507496,0.8898987,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_571_19700101_122640_short.WAV
523,-3.107603,0.19688657,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_572_19700101_122640_short.WAV
524,-5.2648087,8.054325,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_573_19700101_122640_short.WAV
525,-2.7227807,1.6517115,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_574_19700101_122640_short.WAV
526,-2.6214664,0.2076364,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_575_19700101_122640_short.WAV
527,-2.522717,0.6731634,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_576_19700101_122640_short.WAV
528,-2.8417733,0.5105352,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_577_19700101_122640_short.WAV
529,-2.8226342,1.2491224,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_578_19700101_122640_short.WAV
530,-2.7231264,2.3196986,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_579_19700101_122640_short.WAV
531,-8.012909,8.369882,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_57_19700101_122640_short.WAV
532,-2.5818331,0.89092296,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_580_19700101_122640_short.WAV
533,-2.7179933,1.5032126,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_581_19700101_122640_short.WAV
534,-2.6361728,0.39146104,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_582_19700101_122640_short.WAV
535,-2.6688747,1.0231546,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_583_19700101_122640_short.WAV
536,-2.457393,1.3318653,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_584_19700101_122640_short.WAV
537,-2.60034,1.7330054,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_585_19700101_122640_short.WAV
538,-2.3499432,2.2483456,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_586_19700101_122640_short.WAV
539,-2.600218,2.377769,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_587_19700101_122640_short.WAV
540,-2.6457868,1.440189,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_588_19700101_122640_short.WAV
541,-2.45381,0.7896081,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_589_19700101_122640_short.WAV
542,-8.631351,7.993007,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_58_19700101_122640_short.WAV
543,-2.7748897,0.7252316,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_590_19700101_122640_short.WAV
544,-2.4712996,1.0360967,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_591_19700101_122640_short.WAV
545,-2.5585468,1.6484798,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_592_19700101_122640_short.WAV
546,-2.5798423,1.1862106,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_593_19700101_122640_short.WAV
547,-2.5044172,1.1330448,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_594_19700101_122640_short.WAV
548,-2.659116,0.62113994,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_595_19700101_122640_short.WAV
549,-2.9608915,1.3063478,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_596_19700101_122640_short.WAV
550,-2.6130679,0.40326017,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_597_19700101_122640_short.WAV
551,-2.5305233,0.25734085,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_598_19700101_122640_short.WAV
552,-2.7362301,0.69705313,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_599_19700101_122640_short.WAV
553,-6.9816227,8.3862705,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_59_19700101_122640_short.WAV
554,-8.272555,10.633451,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_5_19700101_122640_short.WAV
555,-2.7425456,1.0626373,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_600_19700101_122640_short.WAV
556,-3.025351,0.726322,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_601_19700101_122640_short.WAV
557,-2.7482514,1.6507641,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_602_19700101_122640_short.WAV
558,-1.6710757,1.2792842,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_603_19700101_122640_short.WAV
559,-4.2751074,0.842371,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_604_19700101_122640_short.WAV
560,-5.2224603,1.5019938,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_605_19700101_122640_short.WAV
561,-5.6788707,0.40986216,3,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_606_19700101_122640_short.WAV
562,-3.9649634,0.73719764,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_607_19700101_122640_short.WAV
563,-1.4370633,-2.0231328,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_608_19700101_122640_short.WAV
564,-0.8436797,-0.76452357,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_609_19700101_122640_short.WAV
565,-6.902428,8.343577,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_60_19700101_122640_short.WAV
566,2.1316736,-4.955904,2,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_610_19700101_122640_short.WAV
567,3.8547888,-4.9697275,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_611_19700101_122640_short.WAV
568,4.105291,-4.909742,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_612_19700101_122640_short.WAV
569,-0.8087299,0.3253877,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_613_19700101_122640_short.WAV
570,3.0073159,-5.3744035,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_614_19700101_122640_short.WAV
571,3.2403004,-5.415978,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_615_19700101_122640_short.WAV
572,4.1159396,-4.9351597,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_616_19700101_122640_short.WAV
573,3.6682384,-4.969274,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_617_19700101_122640_short.WAV
574,-0.96521634,0.010996572,7,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_618_19700101_122640_short.WAV
575,3.340625,-4.870826,6,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_619_19700101_122640_short.WAV
576,-6.9323554,8.317939,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_61_19700101_122640_short.WAV
577,4.2622943,3.185558,4,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_620_19700101_122640_short.WAV
